"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",4,"ABW","Aruba","33.52",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",4,"ABW","Aruba","33.52",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",4,"ABW","Aruba","33.52",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",4,"ABW","Aruba","33.5196",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",4,"ABW","Aruba","33.5196",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",4,"ABW","Aruba","33.52",2023,"","ITU Research; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",6,"AFG","Afghanistan","6.17",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",6,"AFG","Afghanistan","6.17",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",6,"AFG","Afghanistan","6.95",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",6,"AFG","Afghanistan","4.91843",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",6,"AFG","Afghanistan","4.32838",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",6,"AFG","Afghanistan","3.26",2023,"","ITU Research; UNOPS","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",7,"ZAF","South Africa","14.85",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",7,"ZAF","South Africa","14.95",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",7,"ZAF","South Africa","10.15",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",7,"ZAF","South Africa","11.8132",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",7,"ZAF","South Africa","8.64108",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",7,"ZAF","South Africa","7.2",2023,"","Independent Communications Authority of South Africa; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",8,"AGO","Angola","15.23",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",8,"AGO","Angola","15.23",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",8,"AGO","Angola","7.56",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",8,"AGO","Angola","3.0802",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",8,"AGO","Angola","4.75146",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",8,"AGO","Angola","3.43",2023,"","ITU Research; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",9,"AIA","Anguilla","37.03",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",9,"AIA","Anguilla","37.03",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",9,"AIA","Anguilla","44.44",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",9,"AIA","Anguilla","44.4444",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",9,"AIA","Anguilla","44.4444",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",9,"AIA","Anguilla","50.15",2023,"","ITU Research; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",10,"ALB","Albania","11.11",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",10,"ALB","Albania","8.33",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",10,"ALB","Albania","10.94",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",10,"ALB","Albania","7.8416",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",10,"ALB","Albania","7.08215",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",10,"ALB","Albania","9.88",2023,"","ITU Research; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",11,"DZA","Algeria","8.58",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",11,"DZA","Algeria","8.58",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",11,"DZA","Algeria","7.79",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",11,"DZA","Algeria","7.49085",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",11,"DZA","Algeria","6.89742",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",11,"DZA","Algeria","7.37",2023,"","Ministère de la Poste et des Télécommunications; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",14,"AND","Andorra","18.52",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",14,"AND","Andorra","18.52",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",14,"AND","Andorra","17.78",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",14,"AND","Andorra","19.2935",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",14,"AND","Andorra","17.0344",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",14,"AND","Andorra","17.42",2023,"","ITU Research; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",16,"ARG","Argentina","48.23",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",16,"ARG","Argentina","57.31",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",16,"ARG","Argentina","26.73",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",16,"ARG","Argentina","17.9794",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",16,"ARG","Argentina","3.3941",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",16,"ARG","Argentina","15.09",2023,"","ITU Research; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",17,"ARM","Armenia","3.11",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",17,"ARM","Armenia","3.11",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",17,"ARM","Armenia","3.71",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",17,"ARM","Armenia","3.4614",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",17,"ARM","Armenia","3.99934",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",17,"ARM","Armenia","5.17",2023,"","Ministry of High-Tech Industry of Armenia; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",18,"SAU","Saudi Arabia","18.67",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",18,"SAU","Saudi Arabia","18.67",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",18,"SAU","Saudi Arabia","9.73",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",18,"SAU","Saudi Arabia","12.6667",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",18,"SAU","Saudi Arabia","10.5333",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",18,"SAU","Saudi Arabia","10.53",2023,"","Communication and Information Technology Commission; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",20,"ATG","Antigua and Barbuda","33.33",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",20,"ATG","Antigua and Barbuda","37.04",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",20,"ATG","Antigua and Barbuda","37.04",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",20,"ATG","Antigua and Barbuda","37.037",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",20,"ATG","Antigua and Barbuda","37.037",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",20,"ATG","Antigua and Barbuda","38.89",2023,"","ITU Research; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",23,"AUS","Australia","36.61",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",23,"AUS","Australia","36.61",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",23,"AUS","Australia","34.21",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",23,"AUS","Australia","23.107",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",23,"AUS","Australia","21.4682",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",23,"AUS","Australia","20.05",2023,"","Department of Infrastructure, Transport, Regional Development and Communications; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",24,"AUT","Austria","35.11",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",24,"AUT","Austria","10.72",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",24,"AUT","Austria","9.63",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",24,"AUT","Austria","10.2376",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",24,"AUT","Austria","9.0389",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",24,"AUT","Austria","9.24",2023,"","Austrian Regulatory Authority for Broadcasting and Telecommunications; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",25,"AZE","Azerbaijan","4.71",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",25,"AZE","Azerbaijan","3.76",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",25,"AZE","Azerbaijan","3.53",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",25,"AZE","Azerbaijan","6.47059",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",25,"AZE","Azerbaijan","6.47059",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",25,"AZE","Azerbaijan","6.47",2023,"","Ministry of Digital Development and Transport and ITU Research; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",27,"BRA","Brazil","13.68",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",27,"BRA","Brazil","13.68",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",27,"BRA","Brazil","7.43",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",27,"BRA","Brazil","5.66256",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",27,"BRA","Brazil","6.0933",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",27,"BRA","Brazil","6.06",2023,"","Agência Nacional de Telecomunicaçőes; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",28,"BHS","Bahamas","39.96",2018,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",28,"BHS","Bahamas","39.96",2019,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",28,"BHS","Bahamas","28",2020,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",28,"BHS","Bahamas","29.12",2021,"","","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",28,"BHS","Bahamas","24",2022,"","ITU Research","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
34610,"i271mb_low_ts$","Mobile data and voice low-consumption basket",,"% GNI per capita",28,"BHS","Bahamas","24",2023,"","Utilities Regulation and Competition Authority; IMF","Mobile data and voice low-consumption basket. The basket is based on a monthly usage of a minimum of 70 voice minutes, 20 SMSs and 500 MB of data using at least 3G technology."
