"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
20366,"tpInternetConn_Access","Country access to international connectivity",,,161,"MWI","Malawi","Yes",2017,"Malawi is connected through Tanzania, Mozambique and Zambia routes to the sea cables","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,161,"MWI","Malawi","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,161,"MWI","Malawi","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,163,"NIC","Nicaragua","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,163,"NIC","Nicaragua","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,163,"NIC","Nicaragua","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,163,"NIC","Nicaragua","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,167,"NGA","Nigeria","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,169,"NAM","Namibia","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,169,"NAM","Namibia","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,169,"NAM","Namibia","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,169,"NAM","Namibia","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,169,"NAM","Namibia","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,169,"NAM","Namibia","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,169,"NAM","Namibia","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,169,"NAM","Namibia","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,169,"NAM","Namibia","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,170,"NOR","Norway","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,170,"NOR","Norway","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,170,"NOR","Norway","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,170,"NOR","Norway","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,170,"NOR","Norway","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,170,"NOR","Norway","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,170,"NOR","Norway","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,170,"NOR","Norway","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,170,"NOR","Norway","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,171,"NPL","Nepal (Republic of)","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,171,"NPL","Nepal (Republic of)","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,171,"NPL","Nepal (Republic of)","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,171,"NPL","Nepal (Republic of)","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,171,"NPL","Nepal (Republic of)","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,173,"NZL","New Zealand","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,173,"NZL","New Zealand","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,173,"NZL","New Zealand","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,173,"NZL","New Zealand","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,173,"NZL","New Zealand","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,173,"NZL","New Zealand","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,173,"NZL","New Zealand","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,176,"OMN","Oman","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,176,"OMN","Oman","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,176,"OMN","Oman","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,176,"OMN","Oman","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,176,"OMN","Oman","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,176,"OMN","Oman","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,176,"OMN","Oman","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,176,"OMN","Oman","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,182,"PAK","Pakistan","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,182,"PAK","Pakistan","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,182,"PAK","Pakistan","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,182,"PAK","Pakistan","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,188,"PNG","Papua New Guinea","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,189,"PAN","Panama","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,189,"PAN","Panama","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,189,"PAN","Panama","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,189,"PAN","Panama","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,189,"PAN","Panama","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,189,"PAN","Panama","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,189,"PAN","Panama","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,190,"POL","Poland","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,190,"POL","Poland","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,190,"POL","Poland","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,191,"PRT","Portugal","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,191,"PRT","Portugal","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,191,"PRT","Portugal","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,191,"PRT","Portugal","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,191,"PRT","Portugal","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,191,"PRT","Portugal","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,191,"PRT","Portugal","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,191,"PRT","Portugal","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,192,"PRY","Paraguay","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,192,"PRY","Paraguay","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,192,"PRY","Paraguay","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,192,"PRY","Paraguay","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,192,"PRY","Paraguay","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,192,"PRY","Paraguay","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,193,"PER","Peru","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,193,"PER","Peru","Yes",2016,"El Perú si tiene acceso a Conectividad Internacional.","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,193,"PER","Peru","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,193,"PER","Peru","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,193,"PER","Peru","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,193,"PER","Peru","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,193,"PER","Peru","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,193,"PER","Peru","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,193,"PER","Peru","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,196,"QAT","Qatar","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,196,"QAT","Qatar","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,196,"QAT","Qatar","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,196,"QAT","Qatar","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,196,"QAT","Qatar","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,196,"QAT","Qatar","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,196,"QAT","Qatar","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,196,"QAT","Qatar","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,200,"ROU","Romania","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,200,"ROU","Romania","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,200,"ROU","Romania","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,200,"ROU","Romania","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,200,"ROU","Romania","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,200,"ROU","Romania","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,200,"ROU","Romania","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,201,"RWA","Rwanda","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,201,"RWA","Rwanda","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,201,"RWA","Rwanda","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,201,"RWA","Rwanda","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,201,"RWA","Rwanda","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,201,"RWA","Rwanda","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,201,"RWA","Rwanda","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,202,"RUS","Russian Federation","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,202,"RUS","Russian Federation","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,202,"RUS","Russian Federation","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,202,"RUS","Russian Federation","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,202,"RUS","Russian Federation","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,202,"RUS","Russian Federation","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,202,"RUS","Russian Federation","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,203,"SWE","Sweden","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,203,"SWE","Sweden","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,203,"SWE","Sweden","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,203,"SWE","Sweden","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,203,"SWE","Sweden","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,203,"SWE","Sweden","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,203,"SWE","Sweden","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,205,"SDN","Sudan","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,205,"SDN","Sudan","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,205,"SDN","Sudan","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,205,"SDN","Sudan","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,205,"SDN","Sudan","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,205,"SDN","Sudan","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,205,"SDN","Sudan","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,205,"SDN","Sudan","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,206,"SEN","Senegal","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,206,"SEN","Senegal","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,206,"SEN","Senegal","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,206,"SEN","Senegal","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,206,"SEN","Senegal","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,207,"SYC","Seychelles","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,207,"SYC","Seychelles","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,207,"SYC","Seychelles","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,207,"SYC","Seychelles","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,207,"SYC","Seychelles","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,207,"SYC","Seychelles","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,210,"SLV","El Salvador","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,210,"SLV","El Salvador","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,210,"SLV","El Salvador","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,210,"SLV","El Salvador","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,210,"SLV","El Salvador","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,210,"SLV","El Salvador","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,210,"SLV","El Salvador","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,212,"WSM","Samoa","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,212,"WSM","Samoa","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,212,"WSM","Samoa","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,212,"WSM","Samoa","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,212,"WSM","Samoa","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,212,"WSM","Samoa","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,212,"WSM","Samoa","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,214,"SGP","Singapore","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,215,"SOM","Somalia","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,215,"SOM","Somalia","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,215,"SOM","Somalia","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,215,"SOM","Somalia","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,217,"SLE","Sierra Leone","Yes",2015,"Government has landed the ACE Under Sea Cable and Service Providers are using VSATs for backup.","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,217,"SLE","Sierra Leone","Yes",2016,"Yes","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,217,"SLE","Sierra Leone","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,217,"SLE","Sierra Leone","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,218,"STP","Sao Tome and Principe","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,218,"STP","Sao Tome and Principe","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,218,"STP","Sao Tome and Principe","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,218,"STP","Sao Tome and Principe","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,218,"STP","Sao Tome and Principe","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,218,"STP","Sao Tome and Principe","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,219,"CHE","Switzerland","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,219,"CHE","Switzerland","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,219,"CHE","Switzerland","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,219,"CHE","Switzerland","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,219,"CHE","Switzerland","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,219,"CHE","Switzerland","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,219,"CHE","Switzerland","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,219,"CHE","Switzerland","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,219,"CHE","Switzerland","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,220,"SUR","Suriname","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,220,"SUR","Suriname","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,220,"SUR","Suriname","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,220,"SUR","Suriname","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,220,"SUR","Suriname","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,220,"SUR","Suriname","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,220,"SUR","Suriname","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,220,"SUR","Suriname","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,220,"SUR","Suriname","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,221,"SVN","Slovenia","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,221,"SVN","Slovenia","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,221,"SVN","Slovenia","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,221,"SVN","Slovenia","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,221,"SVN","Slovenia","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,221,"SVN","Slovenia","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,221,"SVN","Slovenia","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,221,"SVN","Slovenia","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,221,"SVN","Slovenia","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,223,"SWZ","Eswatini","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,223,"SWZ","Eswatini","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,223,"SWZ","Eswatini","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,223,"SWZ","Eswatini","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,223,"SWZ","Eswatini","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,223,"SWZ","Eswatini","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,223,"SWZ","Eswatini","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,224,"SYR","Syrian Arab Republic","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,224,"SYR","Syrian Arab Republic","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,224,"SYR","Syrian Arab Republic","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,224,"SYR","Syrian Arab Republic","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,224,"SYR","Syrian Arab Republic","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,224,"SYR","Syrian Arab Republic","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,227,"CZE","Czech Republic","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,227,"CZE","Czech Republic","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,227,"CZE","Czech Republic","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,227,"CZE","Czech Republic","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,227,"CZE","Czech Republic","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,227,"CZE","Czech Republic","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,227,"CZE","Czech Republic","Yes",2023,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,228,"TGO","Togo","Yes",2015,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,228,"TGO","Togo","Yes",2016,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,228,"TGO","Togo","Yes",2017,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,228,"TGO","Togo","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,228,"TGO","Togo","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,228,"TGO","Togo","Yes",2020,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,228,"TGO","Togo","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,228,"TGO","Togo","Yes",2022,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,229,"THA","Thailand","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,232,"TON","Tonga","Yes",2018,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,232,"TON","Tonga","Yes",2019,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,232,"TON","Tonga","Yes",2021,"","","Country access to international connectivity"
20366,"tpInternetConn_Access","Country access to international connectivity",,,232,"TON","Tonga","Yes",2022,"","","Country access to international connectivity"
