"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6","dataValue 7","dataValue 8","dataValue 9","dataValue 10","dataValue 11","dataValue 12"
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,6,"AFG","Afghanistan","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,6,"AFG","Afghanistan","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,6,"AFG","Afghanistan","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,6,"AFG","Afghanistan","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,6,"AFG","Afghanistan","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,6,"AFG","Afghanistan","No",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,7,"ZAF","South Africa","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,7,"ZAF","South Africa","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,7,"ZAF","South Africa","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,7,"ZAF","South Africa","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,7,"ZAF","South Africa","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,8,"AGO","Angola","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,8,"AGO","Angola","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,10,"ALB","Albania","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,10,"ALB","Albania","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,10,"ALB","Albania","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,10,"ALB","Albania","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,10,"ALB","Albania","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,10,"ALB","Albania","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,10,"ALB","Albania","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,10,"ALB","Albania","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,10,"ALB","Albania","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,11,"DZA","Algeria","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,11,"DZA","Algeria","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,11,"DZA","Algeria","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,11,"DZA","Algeria","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,11,"DZA","Algeria","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,11,"DZA","Algeria","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,11,"DZA","Algeria","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,11,"DZA","Algeria","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,14,"AND","Andorra","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,16,"ARG","Argentina","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,16,"ARG","Argentina","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,16,"ARG","Argentina","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,16,"ARG","Argentina","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,16,"ARG","Argentina","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,17,"ARM","Armenia","No",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,17,"ARM","Armenia","No",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,17,"ARM","Armenia","No",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,17,"ARM","Armenia","No",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,17,"ARM","Armenia","No",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,17,"ARM","Armenia","No",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,17,"ARM","Armenia","No",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,17,"ARM","Armenia","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,18,"SAU","Saudi Arabia","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,18,"SAU","Saudi Arabia","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,18,"SAU","Saudi Arabia","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,18,"SAU","Saudi Arabia","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,18,"SAU","Saudi Arabia","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,18,"SAU","Saudi Arabia","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,18,"SAU","Saudi Arabia","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,18,"SAU","Saudi Arabia","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,18,"SAU","Saudi Arabia","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,23,"AUS","Australia","No",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,23,"AUS","Australia","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,23,"AUS","Australia","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,23,"AUS","Australia","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,23,"AUS","Australia","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,23,"AUS","Australia","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,23,"AUS","Australia","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,23,"AUS","Australia","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,24,"AUT","Austria","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,24,"AUT","Austria","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,24,"AUT","Austria","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,24,"AUT","Austria","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,24,"AUT","Austria","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,24,"AUT","Austria","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,24,"AUT","Austria","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,25,"AZE","Azerbaijan","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,25,"AZE","Azerbaijan","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,25,"AZE","Azerbaijan","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,25,"AZE","Azerbaijan","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,25,"AZE","Azerbaijan","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,25,"AZE","Azerbaijan","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,25,"AZE","Azerbaijan","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,25,"AZE","Azerbaijan","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,25,"AZE","Azerbaijan","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,27,"BRA","Brazil","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,27,"BRA","Brazil","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,27,"BRA","Brazil","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,27,"BRA","Brazil","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,27,"BRA","Brazil","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,27,"BRA","Brazil","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,27,"BRA","Brazil","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,27,"BRA","Brazil","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,27,"BRA","Brazil","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,28,"BHS","Bahamas","No",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,28,"BHS","Bahamas","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,28,"BHS","Bahamas","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,28,"BHS","Bahamas","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,28,"BHS","Bahamas","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,28,"BHS","Bahamas","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,28,"BHS","Bahamas","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,28,"BHS","Bahamas","No",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,29,"BDI","Burundi","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,29,"BDI","Burundi","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,29,"BDI","Burundi","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,29,"BDI","Burundi","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,29,"BDI","Burundi","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,29,"BDI","Burundi","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,30,"BEL","Belgium","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,30,"BEL","Belgium","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,30,"BEL","Belgium","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,30,"BEL","Belgium","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,30,"BEL","Belgium","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,30,"BEL","Belgium","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,30,"BEL","Belgium","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,30,"BEL","Belgium","No",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,31,"BEN","Benin","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,31,"BEN","Benin","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,31,"BEN","Benin","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,31,"BEN","Benin","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,31,"BEN","Benin","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,31,"BEN","Benin","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,31,"BEN","Benin","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,31,"BEN","Benin","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,33,"BFA","Burkina Faso","No",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,33,"BFA","Burkina Faso","Yes",2017,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,33,"BFA","Burkina Faso","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,33,"BFA","Burkina Faso","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,33,"BFA","Burkina Faso","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,34,"BGD","Bangladesh","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,34,"BGD","Bangladesh","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,34,"BGD","Bangladesh","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,34,"BGD","Bangladesh","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,34,"BGD","Bangladesh","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,35,"BHR","Bahrain","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,35,"BHR","Bahrain","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,37,"BLR","Belarus","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,37,"BLR","Belarus","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,37,"BLR","Belarus","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,37,"BLR","Belarus","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,37,"BLR","Belarus","No",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,38,"BLZ","Belize","No",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,39,"BOL","Bolivia (Plurinational State of)","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,39,"BOL","Bolivia (Plurinational State of)","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,40,"BWA","Botswana","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,40,"BWA","Botswana","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,40,"BWA","Botswana","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,40,"BWA","Botswana","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,41,"BRB","Barbados","No",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,42,"MMR","Myanmar","Yes",2015,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,42,"MMR","Myanmar","No",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,42,"MMR","Myanmar","No",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,42,"MMR","Myanmar","No",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,42,"MMR","Myanmar","No",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,42,"MMR","Myanmar","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,43,"BRN","Brunei Darussalam","Yes",2014,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,43,"BRN","Brunei Darussalam","Yes",2018,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,43,"BRN","Brunei Darussalam","Yes",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,43,"BRN","Brunei Darussalam","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,44,"BTN","Bhutan","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,44,"BTN","Bhutan","Yes",2020,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,44,"BTN","Bhutan","Yes",2021,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,45,"BGR","Bulgaria","Yes",2016,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,45,"BGR","Bulgaria","Yes",2022,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,46,"CAF","Central African Rep.","No",2019,"","","",,,,,,,,,,,,
16157,"trBP_NationalDevelopmentStrategy","National development strategy, digital agenda or digital stimulus strategy incl. broadband",,,46,"CAF","Central African Rep.","No",2020,"","","",,,,,,,,,,,,
